#filename	date	concept_num	concept
27959431	2016-12-13	MAPK8	1
27959431	2016-12-13	BMPR2	3
24771266	2014-07-23	GNB2L1	2
24771266	2014-07-23	EFNB2	3
24771266	2014-07-23	EPHB4	11
16291394	2005-11-18	ACTB	1
16291394	2005-11-18	PITX1	10
17016593	2006-10-03	NODAL	8
25922306	2016-01-13	DAPK1	1
25922306	2016-01-13	KRT19	1
25922306	2016-01-13	KLF11	1
25922306	2016-01-13	TET1	1
20364298	2010-08-18	MDC1	9
16788828	2006-08-28	BCL2	1
16788828	2006-08-28	VIM	1
16788828	2006-08-28	KRT7	1
16788828	2006-08-28	CD99	1
25579166	2015-01-12	PRDX1	10
25579166	2015-01-12	MTOR	5
25752960	2015-04-22	CD163	6
24641368	2014-03-19	HOXB7	8
20515682	2010-09-13	ZEB2	1
20515682	2010-09-13	ZEB1	1
20515682	2010-09-13	SNIP1	1
20806441	2010-08-31	ALDH2	14
20806441	2010-08-31	ADH1B	1
11281419	2001-04-02	DMC1	5
19352191	2009-08-12	SMUG1	1
26430536	2015-10-02	HGD	3
12694831	2003-04-15	NODAL	1
24586291	2014-03-03	NAT2	8
28789382	2017-08-09	PARP1	9
11675156	2001-10-24	BAX	7
23463085	2013-07-09	NODAL	1
11281415	2001-04-02	SRP68	1
10667431	2000-02-18	CDKN2A	1
25043640	2014-08-23	PPARD	3
22015944	2012-05-28	RHOA	1
22015944	2012-05-28	BCL2	1
22015944	2012-05-28	PXN	4
25527100	2015-01-07	NODAL	1
24377558	2013-12-31	CYP1A1	5
27407092	2016-07-13	PITX2	8
7743272	1995-06-15	NODAL	1
21868342	2011-08-26	BCL2	2
25404787	2014-11-18	MIR375	1
9202751	1997-07-17	SULT1E1	1
9202751	1997-07-17	CYP4B1	2
9202751	1997-07-17	NAT2	4
9202751	1997-07-17	NAT1	3
9202751	1997-07-17	CYP3A5	1
16551857	2006-03-22	MVD	5
28298069	2017-03-16	BANF1	5
26936531	2016-04-22	SLC7A5	1
11150030	2001-02-05	NODAL	2
3682938	1988-01-21	NODAL	1
24101018	2013-12-20	NODAL	1
23677061	2013-05-22	SOX4	7
23677061	2013-05-22	SRY	1
28106227	2017-01-20	LCN2	8
21882023	2011-10-12	NODAL	1
27358073	2016-06-30	QKI	6
15181133	2004-06-07	NODAL	2
23633919	2013-05-01	MAP2K4	1
23633919	2013-05-01	MAPK8	3
23633919	2013-05-01	KLF5	11
23633919	2013-05-01	BAX	2
23633919	2013-05-01	MAP3K5	1
21208570	2011-01-06	SCGN	1
21208570	2011-01-06	ASNS	14
21208570	2011-01-06	ADAM8	2
17960614	2007-12-10	ACTN4	4
27781415	2016-10-26	AKT1	2
25356050	2014-10-30	MIR27B	1
25356050	2014-10-30	TYMS	1
16036916	2005-09-12	NBN	1
16036916	2005-09-12	MTOR	1
16036916	2005-09-12	PI3	1
24413079	2015-01-15	CIB1	11
24413079	2015-01-15	VEGFC	4
25003315	2014-09-08	MAPK8	1
25003315	2014-09-08	AKT1	1
25003315	2014-09-08	PEMT	10
18156982	2007-12-24	KRT20	9
18156982	2007-12-24	KRT7	8
21259057	2012-02-09	SMAD4	9
27911865	2016-12-02	HIF1A	1
27911865	2016-12-02	MPC1	1
12376481	2002-10-11	FHIT	1
12376481	2002-10-11	CDKN2B	1
12376481	2002-10-11	CDKN2A	8
24294352	2013-12-02	TSGA10	12
26986985	2016-04-07	CDH17	2
26986985	2016-04-07	ADAM10	9
26544513	2015-12-19	MTOR	5
26544513	2015-12-19	HRAS	12
21644012	2012-08-24	SYP	2
28373476	2017-04-04	PRNP	5
7505081	1994-01-25	ACTB	1
16564166	2006-05-09	FHIT	9
19122673	2009-02-05	NOTCH1	5
27508097	2016-08-10	ITGB6	5
27508097	2016-08-10	MIR20A	6
27508097	2016-08-10	TGFB1	4
23847371	2013-07-12	SLC39A6	2
