#filename	date	concept_num	concept
16114133	2005-08-22	MUC2	3
16114133	2005-08-22	PEMT	3
19208038	2009-02-11	PTEN	10
19208038	2009-02-11	MMP2	3
19208038	2009-02-11	HCCS	3
19208038	2009-02-11	MMP9	3
22653330	2012-07-18	NODAL	1
25435907	2014-12-01	BRAF	3
20731018	2010-08-23	MAPK3	1
20731018	2010-08-23	AKT1	5
27396433	2016-09-22	PCSK7	4
27396433	2016-09-22	RIPK1	5
27396433	2016-09-22	KRT8	2
16231372	2005-10-24	NODAL	1
16231372	2005-10-24	POMP	1
20108122	2010-03-18	NODAL	3
23001532	2013-01-14	KRT19	1
16191504	2005-09-29	MUC2	7
11260864	2001-03-22	OGG1	4
28123170	2017-01-26	SARNP	1
10920928	2000-10-04	PTER	1
27688085	2016-09-30	MDM2	3
27688085	2016-09-30	KRT20	4
27688085	2016-09-30	MUC2	2
27688085	2016-09-30	PEMT	4
27688085	2016-09-30	KRT7	1
26018687	2015-08-06	SMUG1	1
15161503	2004-05-26	NODAL	9
15003464	2004-03-08	PCNA	1
25075940	2014-08-23	PTPN3	1
12016370	2002-05-17	NODAL	1
26162855	2015-09-03	PDCD1LG2	5
21617582	2011-07-21	NODAL	1
21617582	2011-07-21	RBM15	1
12595928	2003-02-21	SORD	2
22286058	2012-02-13	MUC16	8
15012775	2004-03-11	TFG	1
25188646	2014-12-09	SMUG1	1
27495988	2016-08-06	CDKN2A	4
15492786	2004-10-19	F2RL1	10
16030401	2005-07-20	DCT	1
19376120	2009-09-01	ANXA8	9
19376120	2009-09-01	PTK2	1
19376120	2009-09-01	AKT1	1
26848531	2016-04-14	MCL1	9
24857099	2014-05-26	NODAL	1
26185369	2015-07-18	NODAL	1
26235847	2015-10-23	CD274	3
18497548	2008-05-23	CAV2	1
18497548	2008-05-23	SERPINB2	1
18497548	2008-05-23	ARHGEF11	1
18497548	2008-05-23	SERPINB5	1
18497548	2008-05-23	PAK4	1
18497548	2008-05-23	PPARD	1
18497548	2008-05-23	BUB1B	1
18497548	2008-05-23	BCL10	1
19350315	2010-06-16	HCCS	2
23110045	2012-10-30	WNT10B	1
18056854	2008-01-29	NODAL	10
25446376	2014-12-03	HIF1A	1
25446376	2014-12-03	IKZF3	1
15943996	2005-06-09	KRT20	1
24998588	2014-07-07	CDC25A	1
27334809	2016-06-23	ARID1A	10
27459945	2016-09-02	NR1I2	1
27459945	2016-09-02	GPBAR1	1
27459945	2016-09-02	S1PR2	3
27459945	2016-09-02	SPHK2	1
23612463	2013-06-10	PEMT	3
23612463	2013-06-10	L1CAM	7
17390050	2007-03-28	SMAD4	5
23466818	2013-10-07	GPC3	6
21354147	2011-06-06	EGR1	1
21354147	2011-06-06	PTEN	6
21354147	2011-06-06	TNS1	1
21354147	2011-06-06	AKT1	1
15743160	2005-03-03	KRT20	5
15743160	2005-03-03	PEMT	6
16896889	2006-09-06	SYP	1
16896889	2006-09-06	KRT19	1
25253787	2014-12-06	AKT1	1
25253787	2014-12-06	GRN	14
25253787	2014-12-06	BCL2	1
19760311	2010-03-18	SERPINB6	1
24303990	2014-03-20	FOXP3	7
21607649	2011-07-01	CLDN18	9
23775819	2013-11-27	LAMC2	1
23775819	2013-11-27	COL4A1	1
23775819	2013-11-27	KIAA0101	1
23775819	2013-11-27	SPP1	5
23775819	2013-11-27	LAMA2	1
11079789	2001-02-09	MSH2	2
11079789	2001-02-09	MLH1	1
11079789	2001-02-09	PMS2	1
11079789	2001-02-09	PMS1	1
10353541	1999-08-03	A2M	2
23411844	2014-05-08	NODAL	1
24788596	2014-05-05	HIF1A	1
24788596	2014-05-05	MTOR	2
24223656	2013-11-13	MIR31	12
24223656	2013-11-13	RASA1	11
12739053	2003-05-09	KRT20	2
12739053	2003-05-09	MUC2	2
9230662	1997-08-15	PCNA	3
26172135	2015-07-16	NODAL	2
17596879	2007-07-03	ICAM1	4
26044564	2015-12-08	RAB31	12
26044564	2015-12-08	HCCS	1
26044564	2015-12-08	AKT1	6
26044564	2015-12-08	BAX	5
26044564	2015-12-08	BCL2	5
10800001	2000-06-20	NODAL	1
8548871	1996-02-20	IGBP1	1
8548871	1996-02-20	ITGA5	1
8548871	1996-02-20	ITGA3	1
27919987	2016-12-06	NODAL	1
24495412	2014-02-14	FEZF2	1
26807270	2016-01-25	NODAL	1
26807270	2016-01-25	MLPH	1
19473441	2009-08-27	TNFSF10	1
24607627	2014-05-19	MAOA	10
16116640	2005-08-29	MUC5AC	2
16116640	2005-08-29	MUC2	3
16116640	2005-08-29	PEMT	1
24214128	2014-03-25	RRM2B	11
24214128	2014-03-25	AKT1	3
24214128	2014-03-25	CDH17	2
24214128	2014-03-25	PTEN	2
24214128	2014-03-25	TNS1	2
18805873	2009-07-23	CD1A	1
9393958	1997-12-23	TCF4	1
19205033	2009-05-04	HCCS	2
19205033	2009-05-04	ROCK1	3
19205033	2009-05-04	ROCK2	10
11428414	2001-06-28	NODAL	1
