#filename	date	concept_num	concept
19066953	2009-02-09	Liver cancer	1
9211490	1997-08-19	Pancreatic Cancer	6
20193846	2010-03-02	Pancreatic Cancer	1
19001434	2008-11-12	Pancreatic Cancer	8
23673444	2013-06-26	Pancreatic Cancer	2
2173932	1991-01-10	Pancreatic Cancer	1
15173085	2004-06-02	Pancreatic Cancer	5
22012231	2011-10-20	Pancreatic Cancer	1
8139123	1994-04-26	Pancreatic Cancer	3
18829980	2009-06-12	Pancreatic Cancer	4
24555978	2014-02-21	Pancreatic Cancer	7
17600470	2007-06-29	Pancreatic Cancer	4
22761339	2012-07-17	Pancreatic Cancer	1
23007710	2012-10-08	Pancreatic Cancer	6
12173320	2002-08-13	Pancreatic Cancer	6
10478644	1999-09-29	Pancreatic Cancer	6
892342	1977-10-14	Pancreatic Cancer	6
11575718	2001-09-28	Pancreatic Cancer	1
1886882	1991-10-04	Pancreatic Cancer	3
17671718	2007-08-02	Pancreatic Cancer	5
20103665	2010-02-03	Pancreatic Cancer	6
19383912	2009-05-01	Pancreatic Cancer	1
19383912	2009-05-01	Colorectal cancer	1
19383912	2009-05-01	Liver cancer	1
19571376	2009-07-02	Pancreatic Cancer	1
15461591	2005-02-04	Pancreatic Cancer	5
16614115	2006-04-14	Pancreatic Cancer	8
11162037	2001-02-22	Pancreatic Cancer	2
23989979	2013-11-04	Pancreatic Cancer	8
23361300	2013-03-18	Pancreatic Cancer	3
8389240	1993-07-07	Pancreatic Cancer	2
19050262	2008-12-03	Pancreatic Cancer	2
16845800	2006-07-18	Pancreatic Cancer	2
1850375	1991-05-30	Pancreatic Cancer	4
18765951	2008-10-03	Pancreatic Cancer	7
19509238	2009-06-11	Pancreatic Cancer	13
23791879	2013-09-16	Pancreatic Cancer	8
21975290	2011-12-14	Pancreatic Cancer	3
21975290	2011-12-14	Colorectal cancer	2
24954535	2014-07-05	Pancreatic Cancer	1
9343166	1997-11-13	Pancreatic Cancer	1
12910525	2003-08-11	Pancreatic Cancer	4
16799633	2007-01-04	Pancreatic Cancer	4
21983127	2011-11-21	Pancreatic Cancer	7
7860145	1995-03-23	Pancreatic Cancer	3
16061678	2005-08-02	Pancreatic Cancer	1
11956095	2002-04-16	Pancreatic Cancer	2
22319600	2012-02-09	Pancreatic Cancer	7
17900536	2008-02-04	Pancreatic Cancer	1
17900536	2008-02-04	Colorectal cancer	1
2364816	1990-08-16	Pancreatic Cancer	7
19155524	2009-01-21	Pancreatic Cancer	2
21215169	2011-01-10	Pancreatic Cancer	4
12379756	2002-10-15	Pancreatic Cancer	2
19598259	2009-09-28	Pancreatic Cancer	4
23527717	2013-03-26	Pancreatic Cancer	6
22792233	2012-07-13	Pancreatic Cancer	1
12618756	2003-03-05	Pancreatic Cancer	1
12618756	2003-03-05	Colorectal cancer	1
23099806	2012-12-05	Pancreatic Cancer	9
15264268	2004-07-20	Pancreatic Cancer	1
1396043	1992-11-23	Pancreatic Cancer	4
19577543	2009-07-31	Pancreatic Cancer	4
17200369	2007-01-03	Pancreatic Cancer	5
11737224	2001-12-12	Pancreatic Cancer	1
22732316	2013-03-29	Pancreatic Cancer	1
20006921	2010-02-09	Pancreatic Cancer	2
12679736	2003-04-07	Pancreatic Cancer	1
11115825	2001-01-30	Pancreatic Cancer	5
17018631	2006-10-04	Pancreatic Cancer	15
24178797	2014-01-03	Pancreatic Cancer	1
22504377	2012-04-16	Pancreatic Cancer	1
21492074	2011-06-08	Pancreatic Cancer	3
9438601	1998-03-11	Pancreatic Cancer	4
22369017	2012-02-28	Pancreatic Cancer	1
20844932	2010-11-03	Pancreatic Cancer	3
22348348	2012-06-01	Pancreatic Cancer	8
8721679	1996-09-16	Pancreatic Cancer	1
17114015	2006-11-20	Pancreatic Cancer	6
12947332	2016-01-01	Pancreatic Cancer	5
11212254	2001-02-09	Pancreatic Cancer	3
12820727	2003-06-24	Pancreatic Cancer	5
18842503	2008-10-09	Pancreatic Cancer	7
19124560	2009-05-01	Pancreatic Cancer	3
15208677	2004-07-30	Pancreatic Cancer	1
1886891	1991-10-04	Pancreatic Cancer	1
